author,title,genre,year,printrun,kid,junior,teen,exclude,location,sex,lastname,ntitle
"Сахарнов, С.",Остров водолазов,Повесть,1972-01-01,100000,FALSE,TRUE,FALSE,FALSE,Ленинград,м,Сахарнов,остров водолазов
"Сахарнов, С.",Подводные приключения,Повести,1972-01-01,100000,TRUE,FALSE,FALSE,FALSE,Москва,м,Сахарнов,подводные приключения
"Сергеев, Л.","До свиданья,Аметьево!",Повесть,1972-01-01,100000,TRUE,FALSE,FALSE,FALSE,Москва,м,Сергеев,до свиданьяаметьево
"Сергеев, Л.",Когда я был маленьким,NA,1972-01-01,100000,TRUE,FALSE,FALSE,FALSE,Москва,м,Сергеев,когда я был маленьким
"Сидиропуло, П.",Иринка,Повесть,1972-01-01,15000,TRUE,FALSE,FALSE,FALSE,Орджоникидзе,м,Сидиропуло,иринка
"Сидоров, В.","Озеро,которого не было",Рассказы,1972-01-01,30000,FALSE,FALSE,TRUE,FALSE,Барнаул,м,Сидоров,озерокоторого не было
"Скороход, К.",Белый домик,Повесть и рассказы,1972-01-01,30000,TRUE,TRUE,FALSE,FALSE,Воронеж,ж,Скороход,белый домик
"Смирнов, С.С.",Мы-из Бреста,Рассказы,1972-01-01,300000,FALSE,TRUE,TRUE,FALSE,Москва,м,Смирнов,мы из бреста
"Снегирев, Г.",Домик осьминога,Рассказы,1972-01-01,300000,TRUE,FALSE,FALSE,FALSE,Москва,м,Снегирев,домик осьминога
"Соболев, А.",Грозная степь,Повесть,1972-01-01,100000,FALSE,TRUE,FALSE,FALSE,Москва,м,Соболев,грозная степь
"Соколов, В.",Мишкины струны,Рассказы,1972-01-01,150000,TRUE,FALSE,FALSE,FALSE,Москва,м,Соколов,мишкины струны
"Соколовский, А.",Сокровище волчьего лога,Повесть,1972-01-01,100000,FALSE,TRUE,FALSE,FALSE,Москва,м,Соколовский,сокровище волчьего лога
"Соткин, Ю.",Как меня спасали,Рассказы,1972-01-01,100000,TRUE,FALSE,FALSE,FALSE,Москва,м,Соткин,как меня спасали
"Старостин, А.",Барбоска,Рассказ,1972-01-01,300000,TRUE,FALSE,FALSE,FALSE,Москва,м,Старостин,барбоска
"Старошкловская, Р.",Из жизни Раисы,Повесть,1972-01-01,100000,TRUE,FALSE,FALSE,FALSE,Москва,ж,Старошкловская,из жизни раисы
"Старченко, В.",Аисты над Беседью,Повесть и рассказы,1972-01-01,15000,FALSE,TRUE,FALSE,FALSE,Минск,м,Старченко,аисты над беседью
"Суслов, В.",Андресито,Повесть,1972-01-01,30000,FALSE,TRUE,TRUE,FALSE,Киев,м,Суслов,андресито
"Терехов, Н.",Два мальчишеских лета,Повести,1972-01-01,65000,FALSE,TRUE,FALSE,FALSE,Волгоград,м,Терехов,два мальчишеских лета
"Тихонов, Н.",Храбрый партизан,Рассказы,1972-01-01,150000,TRUE,FALSE,FALSE,FALSE,Москва,м,Тихонов,храбрый партизан
"Токманова, И.",Ростик и Кеша,Повесть,1972-01-01,300000,TRUE,FALSE,FALSE,FALSE,Москва,ж,Токманова,ростик и кеша
"Торопыгин, В.",Волшебная горошина,Рассказ,1972-01-01,300000,TRUE,FALSE,FALSE,FALSE,Ленинград,м,Торопыгин,волшебная горошина
"Третьяков, Ю.",Толстый мальчишка Глеб,Повести,1972-01-01,50000,FALSE,TRUE,FALSE,FALSE,Воронеж,м,Третьяков,толстый мальчишка глеб
"Тычинин, В.",Невидимая рука,Рассказы,1972-01-01,30000,TRUE,TRUE,FALSE,FALSE,Воронеж,м,Тычинин,невидимая рука
"Урманов, К.",Тайны в природе,Рассказы,1972-01-01,100000,TRUE,TRUE,FALSE,FALSE,Новосибирск,м,Урманов,тайны в природе
"Фазин, З.",Последний рубеж,Повесть,1972-01-01,75000,FALSE,TRUE,TRUE,FALSE,Москва,м,Фазин,последний рубеж
"Файнберг, В.",Свет на вулкане,Повесть,1972-01-01,75000,FALSE,FALSE,TRUE,FALSE,Москва,м,Файнберг,свет на вулкане
"Фраерман, Р.","Дикая собака динго,или Повесть о первой любви",Повесть,1972-01-01,100000,FALSE,TRUE,FALSE,FALSE,Москва,м,Фраерман,дикая собака дингоили повесть о первой любви
"Фрейберг, Е.",Корабли атакуют с полей,Повесть,1972-01-01,100000,TRUE,FALSE,FALSE,FALSE,Ленинград,м,Фрейберг,корабли атакуют с полей
"Фролов, В.",Невероятно насыщенная жизнь,Повесть,1972-01-01,50000,FALSE,TRUE,TRUE,FALSE,Ленинград,м,Фролов,невероятно насыщенная жизнь
"Хадкевич, Т.",Как вырос обелиск,Рассказы,1972-01-01,100000,TRUE,FALSE,FALSE,FALSE,Москва,м,Хадкевич,как вырос обелиск
"Хазанов, Ю.","""Я-Робин Гуд""",Рассказы,1972-01-01,75000,FALSE,TRUE,FALSE,FALSE,Москва,м,Хазанов,я робин гуд
"Хазанов, Ю.",Сокровища Кривого Хусейна,Рассказы,1972-01-01,100000,TRUE,FALSE,FALSE,FALSE,Москва,м,Хазанов,сокровища кривого хусейна
"Хлебников, Г.",Зарницы,Повесть,1972-01-01,30000,FALSE,TRUE,TRUE,FALSE,Хабаровск,м,Хлебников,зарницы
"Ходза, Н.",Конец Дракона,Рассказы и повесть,1972-01-01,50000,FALSE,TRUE,FALSE,FALSE,Ленинград,м,Ходза,конец дракона
"хршановский, А.",Синие горы,Рассказы,1972-01-01,50000,FALSE,TRUE,TRUE,FALSE,Ленинград,м,хршановский,синие горы
"Царукаев, А.",Между жизнью и смертью,Рассказ,1972-01-01,80000,FALSE,TRUE,TRUE,FALSE,Орджоникидзе,м,Царукаев,между жизнью и смертью
"Чаплина, В.",Кинули,Рассказ,1972-01-01,100000,TRUE,FALSE,FALSE,FALSE,Москва,ж,Чаплина,кинули
"Чебалин, П.",Шахтерочка Душа,Повесть,1972-01-01,65000,FALSE,TRUE,FALSE,FALSE,Киев,м,Чебалин,шахтерочка душа
"Черноголовина, Г.",Теплая краюшка,Повесть,1972-01-01,300000,TRUE,FALSE,FALSE,FALSE,Москва,ж,Черноголовина,теплая краюшка
"Черноголовина, Г.",Тыныштык-маленькая ласточка,Рассказ,1972-01-01,125000,NA,NA,NA,FALSE,Алма-Ата,ж,Черноголовина,тыныштык маленькая ласточка
"Шаларь, А.",Дождь с баранками,Рассказы,1972-01-01,100000,TRUE,FALSE,FALSE,FALSE,Москва,ж,Шаларь,дождь с баранками
"Шамилов, А.",Курдский пастух,Повесть,1972-01-01,100000,FALSE,TRUE,FALSE,FALSE,Москва,м,Шамилов,курдский пастух
"Шатько, Е.",Красный лес,Рассказы и повести,1972-01-01,75000,FALSE,TRUE,TRUE,FALSE,Москва,м,Шатько,красный лес
"Шилин, А.",Зеленые бегунки,Повесть,1972-01-01,30000,FALSE,TRUE,FALSE,FALSE,Воронеж,м,Шилин,зеленые бегунки
"Ширяева, Г.",Человек Иван Чижиков…,Повеести и рассказы,1972-01-01,100000,FALSE,TRUE,TRUE,FALSE,Саратов,ж,Ширяева,человек иван чижиков
"Шишкан, К.",Зориника,Рассказ,1972-01-01,100000,TRUE,FALSE,FALSE,FALSE,Москва,м,Шишкан,зориника
"Шишов, Ю.",Вафли,Рассказ,1972-01-01,50000,TRUE,FALSE,FALSE,FALSE,Магадан,м,Шишов,вафли
"Шкаровская, И.",Никогда не угаснет,Повесть,1972-01-01,30000,TRUE,TRUE,FALSE,FALSE,Киев,ж,Шкаровская,никогда не угаснет
"Шманкевич, А.",Сашкина земля,Рассказы,1972-01-01,75000,FALSE,TRUE,FALSE,FALSE,Москва,м,Шманкевич,сашкина земля
"Шолохов, М.",Судьюа человека,Рассказ,1972-01-01,100000,FALSE,TRUE,FALSE,FALSE,Москва,м,Шолохов,судьюа человека
"Шукуров, Я.",Кровь на камне,Повесть,1972-01-01,75000,FALSE,TRUE,TRUE,FALSE,Москва,м,Шукуров,кровь на камне
"Шукухи, А.",Откуда вода течет,Повесть,1972-01-01,100000,TRUE,FALSE,FALSE,FALSE,Москва,м,Шукухи,откуда вода течет
"Щербаков, В.",Черепашка с сургучной печатью,Повесть,1972-01-01,100000,TRUE,FALSE,FALSE,FALSE,Москва,м,Щербаков,черепашка с сургучной печатью
"Якимович, А.",Первая победа,Повесть,1972-01-01,75000,FALSE,TRUE,FALSE,FALSE,Москва,м,Якимович,первая победа
"Яковлев, Ю.",багульник,Рассказы,1972-01-01,75000,FALSE,TRUE,TRUE,FALSE,Москва,м,Яковлев,багульник
"Яновская, Ж.",Первые,Повесть,1972-01-01,50000,FALSE,TRUE,TRUE,FALSE,Ленинград,ж,Яновская,первые
"Яночкина, Н.",Красные подснежники,Рассказы,1972-01-01,300000,TRUE,FALSE,FALSE,FALSE,Москва,ж,Яночкина,красные подснежники
"Яров, Р.",Творцы и памятники,Рассказы,1972-01-01,100000,FALSE,TRUE,TRUE,FALSE,Москва,м,Яров,творцы и памятники
"Абдулин, А.","Не забывай меня,солнце",Повесть,1973-01-01,50000,FALSE,TRUE,TRUE,FALSE,Москва,м,Абдулин,не забывай менясолнце
"Абожин, Ю.",В черном логове,Повесть,1973-01-01,75000,FALSE,FALSE,TRUE,FALSE,Хабаровск,м,Абожин,в черном логове
"Аксенова, А.",Рассказы Андрюши Мыльника,Рассказы,1973-01-01,300000,TRUE,FALSE,FALSE,FALSE,Москва,ж,Аксенова,рассказы андрюши мыльника
"Александровский, В.",Друг мой Омголон,Повесть,1973-01-01,45000,FALSE,FALSE,TRUE,FALSE,Хабаровск,м,Александровский,друг мой омголон
"Александровский, В.",Юлька,Повесть,1973-01-01,45000,FALSE,FALSE,TRUE,FALSE,Москва,м,Александровский,юлька
"Алексеев, М.",Карюха,Повесть,1973-01-01,100000,FALSE,TRUE,FALSE,FALSE,Москва,м,Алексеев,карюха
"Алексеев, М.",Мишкино детство,Повесть,1973-01-01,100000,TRUE,FALSE,FALSE,FALSE,Москва,м,Алексеев,мишкино детство
"Алексеев, С.",Небывалое бывает,Рассказы,1973-01-01,200000,TRUE,FALSE,FALSE,FALSE,Москва,м,Алексеев,небывалое бывает
"Алексеев, С.",Они защищали Москву,Рассказы,1973-01-01,450000,TRUE,FALSE,FALSE,FALSE,Москва,м,Алексеев,они защищали москву
"Алексеев, Н.",Перепелка,Рассказы,1973-01-01,100000,TRUE,FALSE,FALSE,FALSE,Новосибирск,м,Алексеев,перепелка
"Алексеев, С.",Пять поклонов сталинградцам,Рассказы,1973-01-01,100000,TRUE,FALSE,FALSE,FALSE,Москва,м,Алексеев,пять поклонов сталинградцам
"Алексеев, С.",Снегирь,Рассказы,1973-01-01,1800000,TRUE,FALSE,FALSE,FALSE,Москва,м,Алексеев,снегирь
"Алексеев, С.",Сын великана,Избр.произведения,1973-01-01,200000,TRUE,FALSE,FALSE,FALSE,Москва,м,Алексеев,сын великана
"Амлинский, В.",Среди людей,Рассказы и очерки,1973-01-01,100000,FALSE,FALSE,TRUE,FALSE,Москва,м,Амлинский,среди людей
"Антипин, А.",Первый увал,Повесть,1973-01-01,50000,FALSE,TRUE,TRUE,FALSE,Иркутск,м,Антипин,первый увал
"Антонова, Л.",Заслон,Роман,1973-01-01,65000,FALSE,FALSE,TRUE,FALSE,Хабаровск,ж,Антонова,заслон
"Аргунова, Н.","Не бойся,это я!",Рассказы,1973-01-01,100000,TRUE,FALSE,FALSE,FALSE,Москва,ж,Аргунова,не бойсяэто я
"Арро, В.",Вот моя деревня,Повесть,1973-01-01,100000,TRUE,FALSE,FALSE,FALSE,Ленинград,м,Арро,вот моя деревня
"Арро, В.",Встань пораньше,Рассказ,1973-01-01,300000,TRUE,FALSE,FALSE,FALSE,Ленинград,м,Арро,встань пораньше
"Ахунов, Г.",За горой Артыш,Повести,1973-01-01,100000,FALSE,TRUE,TRUE,FALSE,Казань,м,Ахунов,за горой артыш
"Бабич, И.",Мои знакомые звери,Рассказы и повести,1973-01-01,65000,TRUE,FALSE,FALSE,FALSE,Киев,ж,Бабич,мои знакомые звери
"Бадаев, Б.",Неподдающийся Генка,Повесть,1973-01-01,100000,TRUE,FALSE,FALSE,FALSE,Москва,м,Бадаев,неподдающийся генка
"Бадеев, Н.",Принимаю бой,Рассказы,1973-01-01,75000,FALSE,TRUE,FALSE,FALSE,Москва,м,Бадеев,принимаю бой
"Бадигин, К.",Чужие паруса,Повесть,1973-01-01,75000,FALSE,TRUE,TRUE,FALSE,Архангельск,м,Бадигин,чужие паруса
"Балл, Г.",Аленкины дорожки,Повесть,1973-01-01,300000,TRUE,FALSE,FALSE,FALSE,Москва,м,Балл,аленкины дорожки
"Бальбуров, А.",Белый месяц,Рассказы и повести,1973-01-01,75000,FALSE,TRUE,TRUE,FALSE,Москва,м,Бальбуров,белый месяц
"Барабаш, В.",Колумбы в красных галстуках,Рассказы и повести,1973-01-01,45000,FALSE,TRUE,FALSE,FALSE,Ташкент,м,Барабаш,колумбы в красных галстуках
"Баранов, М.",Родная кровинка,Рассказы,1973-01-01,30000,FALSE,TRUE,FALSE,FALSE,Улан-Удэ,м,Баранов,родная кровинка
"Баруздин, С.",Большая Светлана,Рассказы,1973-01-01,150000,TRUE,FALSE,FALSE,FALSE,Москва,м,Баруздин,большая светлана
"Баруздин, С.",Любитель фотографии,Рассказщы,1973-01-01,150000,TRUE,FALSE,FALSE,FALSE,Москва,м,Баруздин,любитель фотографии
"Баруздин, С.",Рави и Шаши,Повесть,1973-01-01,1800000,TRUE,FALSE,FALSE,FALSE,Москва,м,Баруздин,рави и шаши
"Басина, М.",Мы идем по Ленинграду,Рассказ,1973-01-01,200000,TRUE,FALSE,FALSE,FALSE,Ленинград,ж,Басина,мы идем по ленинграду
"Бахишев, Ф.",Бег времени,Рассказы,1973-01-01,5000,FALSE,TRUE,TRUE,FALSE,Махачкала,м,Бахишев,бег времени
"Бедзик, Д.",Студеные Воды,Повесть,1973-01-01,100000,FALSE,FALSE,TRUE,FALSE,Москва,м,Бедзик,студеные воды
"Белянинов, А.",Мальчишки,Повесть,1973-01-01,100000,TRUE,FALSE,FALSE,FALSE,Москва,м,Белянинов,мальчишки
"Богданов, Н.",Партия свободных ребят,Повесть,1973-01-01,100000,TRUE,FALSE,FALSE,FALSE,Москва,м,Богданов,партия свободных ребят
"Богучаров, М.",Отцовские рассказы про войну,Рассказы,1973-01-01,100000,TRUE,FALSE,FALSE,FALSE,Воронеж,м,Богучаров,отцовские рассказы про войну
"Богушевич, Ю.",В городке над Неманом,Повесть,1973-01-01,65000,FALSE,TRUE,FALSE,FALSE,Минск,м,Богушевич,в городке над неманом
"Болдырев, В.",Полуостров загадок,Повести,1973-01-01,100000,FALSE,FALSE,TRUE,FALSE,Саратов,м,Болдырев,полуостров загадок
"Бондин, А.",В лесу,Рассказы,1973-01-01,50000,FALSE,TRUE,FALSE,FALSE,Свердловск,м,Бондин,в лесу
"Бонч-Бруевич, Д.",Ленин и дети,Рассказы,1973-01-01,600000,TRUE,FALSE,FALSE,FALSE,Москва,м,Бонч,ленин и дети
"Боровский, Ф.",Бунт в королевстве,Повесть,1973-01-01,75000,FALSE,TRUE,TRUE,FALSE,Иркутск,м,Боровский,бунт в королевстве
"Бочарников, В.",Красное солнышко,Повесть,1973-01-01,100000,TRUE,FALSE,FALSE,FALSE,Москва,м,Бочарников,красное солнышко
"Бочарников, Н.",Путеводное колечко,Рассказ,1973-01-01,100000,TRUE,FALSE,FALSE,FALSE,Тула,м,Бочарников,путеводное колечко
"Бременер, М.",Присутствие духа,Повесть,1973-01-01,100000,FALSE,TRUE,TRUE,FALSE,Москва,м,Бременер,присутствие духа
"Букин, Н.","Север,фас!",Рассказы,1973-01-01,300000,TRUE,FALSE,FALSE,FALSE,Москва,м,Букин,северфас
"Варшавер, А.",Тачанка с юга,Повесть,1973-01-01,75000,FALSE,TRUE,TRUE,FALSE,Ленинград,м,Варшавер,тачанка с юга
"Васильев, И.","Как жить будете,мальчики?",Повесть,1973-01-01,75000,FALSE,TRUE,TRUE,FALSE,Москва,м,Васильев,как жить будетемальчики
"Васин, К.",На земле Онара,Повесть,1973-01-01,30000,FALSE,TRUE,TRUE,FALSE,Йошкар-Ола,м,Васин,на земле онара
"Велиев, С.",Усатый ага,Повести,1973-01-01,75000,FALSE,TRUE,TRUE,FALSE,Москва,м,Велиев,усатый ага
"Вехова, М.",Волчок,Повесть,1973-01-01,300000,TRUE,FALSE,FALSE,FALSE,Москва,ж,Вехова,волчок
"Виард, В.",Приключения Кеши,Рассказы,1973-01-01,100000,FALSE,TRUE,FALSE,FALSE,Саранск,м,Виард,приключения кеши
"Власов, А;Млодик,А.",Тайна девятки усачей,Повесть,1973-01-01,150000,TRUE,FALSE,FALSE,FALSE,Ленинград,м,Власов,тайна девятки усачей
"Водопьянов, М.",Штурман Фрося,рассказы,1973-01-01,600000,TRUE,FALSE,FALSE,FALSE,Москва,м,Водопьянов,штурман фрося
"Воинов, А.",Западня,Роман,1973-01-01,100000,FALSE,TRUE,TRUE,FALSE,Москва,м,Воинов,западня
"Воробьев, Е.",Этьен и его тень,Роман,1973-01-01,100000,FALSE,FALSE,TRUE,FALSE,Москва,м,Воробьев,этьен и его тень
"Воронкова, Л.",Маленький Соколик,Рассказы,1973-01-01,150000,TRUE,FALSE,FALSE,FALSE,Москва,ж,Воронкова,маленький соколик
"Воскобойников, В.",Солнце в пути,Повесть,1973-01-01,100000,TRUE,FALSE,FALSE,FALSE,Ленинград,м,Воскобойников,солнце в пути
"Воскресенская, З.","""Рот Фронт""",Рассказы,1973-01-01,600000,TRUE,FALSE,FALSE,FALSE,Москва,ж,Воскресенская,рот фронт
"Воскресенская, З.",Папина вишня,Рассказ,1973-01-01,1800000,TRUE,FALSE,FALSE,FALSE,Москва,ж,Воскресенская,папина вишня
"Воскресенская, З.",Утро,Повесть,1973-01-01,100000,FALSE,TRUE,FALSE,FALSE,Москва,ж,Воскресенская,утро
"Гасанов, Б.",Аяз,Повесть,1973-01-01,75000,FALSE,TRUE,FALSE,FALSE,Москва,м,Гасанов,аяз
"Герасимов, Е.",В родном лесу,Повесть,1973-01-01,100000,FALSE,TRUE,TRUE,FALSE,Москва,м,Герасимов,в родном лесу
"Глебов, А.",Антропята,Повесть и рассказы,1973-01-01,150000,TRUE,FALSE,FALSE,FALSE,Москва,м,Глебов,антропята
"Глебов, М.",Ушла девчонка на фронт,Повесть и рассказы,1973-01-01,100000,FALSE,TRUE,TRUE,FALSE,Саранск,м,Глебов,ушла девчонка на фронт
"Глинка, В.",Повесть о Сергее Непейцыне,Повесть,1973-01-01,75000,FALSE,TRUE,TRUE,FALSE,Москва,м,Глинка,повесть о сергее непейцыне
"Головач, В.",Васек-матросская душа,Повесть,1973-01-01,65000,FALSE,TRUE,TRUE,FALSE,Минск,м,Головач,васек матросская душа
"Гольдфингер, А.",Были Августа мадьяра,Рассказы,1973-01-01,200000,TRUE,FALSE,FALSE,FALSE,Хабаровск,м,Гольдфингер,были августа мадьяра
"Горбачев, И.",Жаркое лето,Повесть,1973-01-01,65000,FALSE,TRUE,FALSE,FALSE,Москва,м,Горбачев,жаркое лето
"Гордин, Я.",День 14 декабря,Рассказы,1973-01-01,150000,TRUE,FALSE,FALSE,FALSE,Москва,м,Гордин,день 14 декабря
"Гулям, Г.",Озорник,Повесть,1973-01-01,50000,FALSE,TRUE,FALSE,FALSE,Москва,м,Гулям,озорник
"Давыдов, М.",Четыря тополя,Повесть,1973-01-01,75000,FALSE,TRUE,FALSE,FALSE,Москва,м,Давыдов,четыря тополя
"Давыдычев, Л.","Многотрудная, полная невзгод и опасностей жизнь Мвана Семенова",Повесть,1973-01-01,200000,TRUE,FALSE,FALSE,FALSE,Перьм,м,Давыдычев,многотрудная полная невзгод и опасностей жизнь мвана семенова
"Дементьев, А.",Первый ученик,Рассказ,1973-01-01,150000,TRUE,FALSE,FALSE,FALSE,Москва,м,Дементьев,первый ученик
"Добряков, В.",Вредитель Витька Черенок,Повести,1973-01-01,50000,TRUE,TRUE,FALSE,FALSE,Воронеж,м,Добряков,вредитель витька черенок
"Домаров, К.",Гостинец от зайца,Рассказы,1973-01-01,65000,TRUE,FALSE,FALSE,FALSE,Киев,м,Домаров,гостинец от зайца
"Драгунский, В.",Двадцать лет под кроватью,Рассказ,1973-01-01,300000,TRUE,FALSE,FALSE,FALSE,Москва,м,Драгунский,двадцать лет под кроватью
"Драгунский, В.",Красный шарик в синем небе,Рассказы,1973-01-01,600000,TRUE,FALSE,FALSE,FALSE,Москва,м,Драгунский,красный шарик в синем небе
"Дроздов, И.",Катя-летчица,NA,1973-01-01,150000,TRUE,FALSE,FALSE,FALSE,Москва,м,Дроздов,катя летчица
"Друнина, Ю.",Алиска,Рассказ,1973-01-01,150000,TRUE,FALSE,FALSE,FALSE,Москва,ж,Друнина,алиска
"Дубрв, Н.",Мальчик у моря,Повести,1973-01-01,100000,FALSE,TRUE,FALSE,FALSE,Москва,м,Дубрв,мальчик у моря
"Дубровин, В.",Мальчишки в сорок первом,Повесть,1973-01-01,150000,TRUE,FALSE,FALSE,FALSE,Ленинград,м,Дубровин,мальчишки в сорок первом
"Ельянов, А.",Утро пятого дня,Повесть,1973-01-01,75000,FALSE,TRUE,TRUE,FALSE,Ленинград,м,Ельянов,утро пятого дня
"Емельянова, Н.",Рождение командира,Рассказы,1973-01-01,75000,FALSE,FALSE,TRUE,FALSE,Москва,ж,Емельянова,рождение командира
"Еникеев, Ш.",Судьба Солтангарея,Повесть,1973-01-01,15000,FALSE,FALSE,TRUE,FALSE,Казань,м,Еникеев,судьба солтангарея
"Ермолаев, Ю.",Чемпион наоборот,Рассказы,1973-01-01,150000,TRUE,FALSE,FALSE,FALSE,Москва,м,Ермолаев,чемпион наоборот
"Зацерман, Д.",Партизанские тропы,Повесть,1973-01-01,15000,FALSE,FALSE,TRUE,FALSE,Благовещенск,м,Зацерман,партизанские тропы
"Золотарев, Л.",Зеленые стрелы,Рассказы,1973-01-01,150000,TRUE,FALSE,FALSE,FALSE,Москва,м,Золотарев,зеленые стрелы
"Зощенко, М.",Рассказы для детей,Рассказы,1973-01-01,100000,TRUE,FALSE,FALSE,FALSE,Ленинград,м,Зощенко,рассказы для детей
"Зуб, В.",Как Толик прославился,Рассказы,1973-01-01,100000,TRUE,FALSE,FALSE,FALSE,Москва,м,Зуб,как толик прославился
"Зязиков, Б.",Девять дней из жизни героя,Повесть,1973-01-01,50000,FALSE,TRUE,TRUE,FALSE,Грозный,м,Зязиков,девять дней из жизни героя
"Иванов, С.",Джулькино детство,Рассказ,1973-01-01,300000,TRUE,FALSE,FALSE,FALSE,Москва,м,Иванов,джулькино детство
"Иванов, С.",Хлеб и снег,Рассказы,1973-01-01,100000,TRUE,FALSE,FALSE,FALSE,Москва,м,Иванов,хлеб и снег
"Изюмский, Б.",В поисках доли,Повесть,1973-01-01,75000,FALSE,TRUE,FALSE,FALSE,Москва,м,Изюмский,в поисках доли
"Искрамов, К.","Скворечник,в котором не жили скворцы",Повести,1973-01-01,100000,FALSE,TRUE,TRUE,FALSE,Москва,м,Искрамов,скворечникв котором не жили скворцы
"Казакевич, Э.",Звезда,Повесть,1973-01-01,150000,FALSE,TRUE,FALSE,FALSE,Москва,м,Казакевич,звезда
"Калган, А.",Лето красное,Повесть,1973-01-01,100000,TRUE,FALSE,FALSE,FALSE,Москва,м,Калган,лето красное
"Капусто, Ю.",Повесть Анны Литвейко,Повесть,1973-01-01,75000,FALSE,TRUE,TRUE,FALSE,Москва,м,Капусто,повесть анны литвейко
"Кардашова, А.","Про Федю и ""Двадцатку""",Рассказы,1973-01-01,300000,TRUE,FALSE,FALSE,FALSE,Москва,ж,Кардашова,про федю и двадцатку
"Карпенко, Г.","К бабушке, к дедушке",Повести,1973-01-01,100000,TRUE,FALSE,FALSE,FALSE,Москва,ж,Карпенко,к бабушке к дедушке
"Катаев, В.","Разбитая жизнь,или Волшебный рог Оберона",NA,1973-01-01,100000,FALSE,TRUE,TRUE,FALSE,Москва,м,Катаев,разбитая жизньили волшебный рог оберона
"Кирпичникова, И.",Хрустальные тайны,Повесть,1973-01-01,100000,TRUE,FALSE,FALSE,FALSE,Ленинград,ж,Кирпичникова,хрустальные тайны
"Киселев, В.",Девочка и птицелет,Роман,1973-01-01,100000,FALSE,TRUE,FALSE,FALSE,Москва,м,Киселев,девочка и птицелет
"Климов, В.",Синие ночи,Повести и рассказы,1973-01-01,30000,FALSE,TRUE,TRUE,FALSE,Воронеж,м,Климов,синие ночи
"Кобец-Филимонова, Е.",Жаворонки над Хатынью,Повесть,1973-01-01,75000,FALSE,TRUE,TRUE,FALSE,Москва,ж,Кобец,жаворонки над хатынью
"Козлов, В.",Горсть рыболовных крючков,Повести и рассказы,1973-01-01,100000,FALSE,TRUE,FALSE,FALSE,Ленинград,м,Козлов,горсть рыболовных крючков
"Колосов, М.",Буркун,Повесть,1973-01-01,150000,TRUE,FALSE,FALSE,FALSE,Москва,м,Колосов,буркун
"Коркищенко, А.",Старая лошадь Зина,Повесть,1973-01-01,30000,TRUE,TRUE,FALSE,FALSE,Ростов н/Д,м,Коркищенко,старая лошадь зина
"Корпачев, Э.",Тройка запряженных кузнечиков,Повести и рассказы,1973-01-01,75000,FALSE,TRUE,FALSE,FALSE,Москва,м,Корпачев,тройка запряженных кузнечиков
"Корытковская, А.",Белка из Ольховки,Повесть,1973-01-01,150000,FALSE,TRUE,FALSE,FALSE,Москва,ж,Корытковская,белка из ольховки
"Костюковский, Б.",Жизнь как она есть,Повесть,1973-01-01,75000,FALSE,TRUE,TRUE,FALSE,Москва,м,Костюковский,жизнь как она есть
"Краковский, В.",Какая у вас улыбка!,Повесть,1973-01-01,75000,FALSE,FALSE,TRUE,FALSE,Москва,м,Краковский,какая у вас улыбка
"Красноперов, А.",Последний патрон,Повесть,1973-01-01,50000,FALSE,TRUE,TRUE,FALSE,Йошкар-Ола,м,Красноперов,последний патрон
"Крутикова, Н.",Уроки конспирации,Повесть,1973-01-01,75000,FALSE,TRUE,TRUE,FALSE,Москва,ж,Крутикова,уроки конспирации
"Куликова, М.",Пистоль Довбуша,Повесть,1973-01-01,50000,FALSE,TRUE,TRUE,FALSE,Москва,ж,Куликова,пистоль довбуша
"Левин, М.",Динга идет по следу,Повести и рассказы,1973-01-01,50000,TRUE,FALSE,FALSE,FALSE,Душанбе,м,Левин,динга идет по следу
"Леонов, А.",Юлькина пашня,Рассказы,1973-01-01,100000,TRUE,FALSE,FALSE,FALSE,Ленинград,м,Леонов,юлькина пашня
"Линьков, Л.",Рассказы о пограничниках,Рассказы,1973-01-01,600000,TRUE,FALSE,FALSE,FALSE,Москва,м,Линьков,рассказы о пограничниках
"Логинов, В.",Самая главная тайна,Повесть,1973-01-01,50000,FALSE,TRUE,FALSE,FALSE,Воронеж,м,Логинов,самая главная тайна
"Магомедов, М.",В теснинах гор,Повести,1973-01-01,200000,FALSE,TRUE,TRUE,FALSE,Москва,м,Магомедов,в теснинах гор
"Макарова, Н.",В зоне поражения,Повесть,1973-01-01,30000,FALSE,TRUE,TRUE,FALSE,Новосибирск,ж,Макарова,в зоне поражения
"Мальцев, С.",Забытая пещера,Повести,1973-01-01,75000,TRUE,FALSE,FALSE,FALSE,Свердловск,м,Мальцев,забытая пещера
"Маневич, А.",Красная улица,Повесть,1973-01-01,100000,TRUE,FALSE,FALSE,FALSE,Москва,м,Маневич,красная улица
"Мар, Е.",Маленькие солдаты,Рассказы,1973-01-01,150000,TRUE,FALSE,FALSE,FALSE,Москва,м,Мар,маленькие солдаты
"Маркин, П.",Багряный клен,Повесть,1973-01-01,40000,TRUE,FALSE,FALSE,FALSE,Чебоксары,м,Маркин,багряный клен
"Марчик, Г.",Макизар из брянских лесов,Повесть,1973-01-01,50000,FALSE,TRUE,FALSE,FALSE,Москва,м,Марчик,макизар из брянских лесов
